mixCode;loadSize;aggregate1_name;aggregate1_target;aggregate1_actual;aggregate2_name;aggregate2_target;aggregate2_actual;aggregate3_name;aggregate3_target;aggregate3_actual;total_cement_target;total_cement_actual;admixture1_name;admixture1_target;admixture1_actual;admixture2_name;admixture2_target;admixture2_actual;admixture3_name;admixture3_target;admixture3_actual;admixture4_name;admixture4_target;admixture4_actual;total_water_target;total_water_actual;ResistenciaConvertida;water_to_cement_ratio
C-1500-4-28-6;1292.9;GRAVA FINA;0.0;0.0;GRAVA COMÚN;1247386.0;1248065.0;ARENA;1325100.0;1325625.0;249137.0;248178.0;ESTABILIZADOR;969.43;990.15;PLASTOL;857.71;862.89;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;182014.0;169316.0;105.0;0.6822361369662098
C-1500-4-28-6;24.5;GRAVA FINA;0.0;0.0;GRAVA COMÚN;23800.0;23625.0;ARENA;24892.0;24990.0;4774.0;4830.0;ESTABILIZADOR;18.9;18.69;PLASTOL;16.17;15.05;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;3570.0;3234.0;105.0;0.6695652173913044
C-1500-4-28-6-J;87.75;GRAVA;87337.0;87585.0;ARENA;85425.0;85445.0;ARENA CALIZA;0.0;0.0;20796.0;20744.0;EUCON WR 40;115.83;115.48;PLASTOL HR CM 200;102.66;102.25;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;16041.0;15632.0;105.0;0.7535672965676822
C-1500-4-28-8;5771.1;GRAVA;5555166.0;5566650.0;ARENA;5369532.0;5423550.0;---;0.0;0.0;1500492.0;1487982.0;EUCON WR 340;8079.6;7951.62;PLASTOL HR-CM 200;12003.9;11749.44;---;0.0;0.0;---;0.0;0.0;986838.0;990780.0;105.0;0.6658548288890591
C-1500-4-28-8;1518.9;GRAVA;1538706.0;1534620.0;ARENA;1462374.0;1504470.0;---;0.0;0.0;303780.0;307968.0;EUCON WR 340;1518.9;1505.22;PLASTOL HR-CM 200;2430.24;2407.56;AIRTOD;0.0;0.0;---;0.0;0.0;226596.0;221130.0;105.0;0.7180291458852868
C-1500-4-28-8;2429.7;GRAVA;2269584.0;2273040.0;ARENA;2446302.0;2444520.0;ARENA CALIZA;0.0;0.0;620592.0;620556.0;EUCON WR 40;3450.06;3437.1;PLASTOL HR CM 200;4035.84;4022.46;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;455100.0;451824.0;105.0;0.7280954498868758
C-1500-4-28-8;316.5;GRAVA;302154.0;300810.0;ARENA;350226.0;380940.0;N/A;0.0;0.0;56976.0;57684.0;EUCON WR 340;284.88;281.34;PLASTOL HR-CM 200;455.76;449.76;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;37596.0;34638.0;105.0;0.6004784688995215
C-1500-4-28-8;2046.3;GRAVA 3/4;1911006.0;1916670.0;ARENA;2139132.0;2146740.0;---;0.0;0.0;418038.0;417852.0;WR 340;2243.7;2059.5;PLASTOL CM 200;3137.88;2997.66;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;291990.0;284814.0;105.0;0.6816145429482209
C-1500-4-28-8;120.0;GRAVA 3/4;115296.0;116460.0;ARENA;127554.0;127620.0;---;0.0;0.0;24000.0;24072.0;WR 340;153.6;153.96;PLASTOL CM 200;192.0;192.42;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;13584.0;13530.0;105.0;0.5620638085742772
C-1500-4-28-8;363.0;GRAVA COMUN;330426.0;330930.0;GRAVA 1/2;0.0;0.0;ARENA;369504.0;368760.0;85302.0;84960.0;PLASTOL HR-CMB;235.98;233.28;EUCON RD12;359.34;367.86;ADMX3;0.0;0.0;ADMX4;0.0;0.0;60198.0;60024.0;105.0;0.7064971751412429
C-2000-0-28-6;16.0;GRAVA;0.0;0.0;ARENA;28792.0;28820.0;AG3;0.0;0.0;4880.0;4876.0;PLASTOL HRCMB 100;0.0;0.0;EUCON WR155 CM;0.0;0.0;MAPEPLAST R18A;21.6;21.28;DYNAMON SX;4.0;5.04;3112.0;3052.0;140.0;0.6259228876127974
C-2000-0-28-6;32.0;GRAVA;0.0;0.0;ARENA;55976.0;55940.0;ARENA CALIZA;0.0;0.0;12480.0;12592.0;EUCON WR 40;62.4;62.16;PLASTOL HR CM 200;74.88;74.64;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;7256.0;7256.0;140.0;0.5762388818297332
C-2000-0-28-6;312.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;555780.0;553700.0;96840.0;96860.0;ESTABILIZADOR;413.28;439.0;PLASTOL;488.84;503.6;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;58944.0;58152.0;140.0;0.6003716704521991
C-2000-0-28-6;40.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;71404.0;72180.0;12000.0;12056.0;ESTABILIZADOR;52.8;51.4;PLASTOL;60.4;56.2;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;7756.0;6668.0;140.0;0.553085600530856
C-2000-0-28-6;174.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;313440.0;312440.0;53064.0;52340.0;EUCON RD 12;0.0;0.0;PLASTOL HR-CMB-100;0.0;0.0;MAPEPLAST R18A;238.36;232.6;DYNAMON SX;48.0;43.0;33532.0;33616.0;140.0;0.642262132212457
C-2000-0-28-6;4.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;6656.0;6720.0;1420.0;1388.0;WR155-CM;7.16;7.6;PLASTOL HR-CMB-100;5.4;5.12;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;692.0;708.0;140.0;0.5100864553314121
C-2000-0-28-6-F;71.5;GRAVA;0.0;0.0;ARENA;130982.0;130660.0;N/A;0.0;0.0;21808.0;21764.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;96.52;95.7;DYNAMON;26.0;23.2;11596.0;11490.0;140.0;0.5279360411689028
C-2000-0-28-6-F;35.75;GRAVA;0.0;0.0;ARENA;65491.0;65330.0;N/A;0.0;0.0;10904.0;10882.0;PLASTOL HDCMB;0.0;0.0;EUCON RD12;0.0;0.0;MAPEPLAST R18A;48.26;47.85;DYNAMON;13.0;11.6;5798.0;5745.0;210.0;0.5279360411689028
C-2000-0-28-6-I;64.0;GRAVA;0.0;0.0;ARENA;115952.0;115680.0;---;0.0;0.0;23040.0;22992.0;EUCON WR 340;117.76;117.6;PLASTOL HR-CM 200;57.6;57.04;---;0.0;0.0;---;0.0;0.0;-3952.0;1220.0;140.0;0.05306193458594294
C-2000-0-28-6-I;344.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;592416.0;591120.0;110080.0;110280.0;ESTABILIZADOR;536.8;528.6;PLASTOL;554.0;561.56;ADITIVO 3;110.08;0.0;ADITIVO 4;0.0;0.0;68736.0;67564.0;140.0;0.6126586869785999
C-2000-0-28-6-R;8.0;GRAVA;0.0;0.0;ARENA;13814.0;13800.0;ARENA CALIZA;0.0;0.0;2640.0;2656.0;PLASTOL HDCMB;4.64;4.64;EUCON WR 155;15.04;15.06;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;1314.0;1304.0;140.0;0.49096385542168675
C-2000-0-28-6-R;48.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;0.0;0.0;ARENA;82612.0;82780.0;15840.0;16038.0;EUCON WR 155 CM;90.24;90.32;PLASTOL HR-CMB-100;27.84;24.62;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;8156.0;8198.0;140.0;0.5111609926424742
C-2000-0-28-8-R;25.0;GRAVA;0.0;0.0;ARENA;44474.0;44455.0;ARENA CALIZA;0.0;0.0;9250.0;9271.0;EUCON WR 40;51.0;51.12;PLASTOL HR CM 200;64.76;65.09;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;18.0;0.0;5676.0;5675.0;140.0;0.61212382698738
C-2000-1-28-6;125.0;GRAVA 3/4;113320.0;114160.0;ARENA;129284.0;129480.0;---;0.0;0.0;36240.0;36236.0;WR 340;198.32;198.1;PLASTOL CM 200;252.48;252.84;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;14038.0;12960.0;140.0;0.3576553703499282
C-2000-1-28-6-FA;105.0;GRAVA 3/4;94932.0;95460.0;ARENA;110295.0;110160.0;---;0.0;0.0;27300.0;27306.0;WR 340;123.06;123.15;PLASTOL CM 200;191.1;191.37;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;12444.0;11064.0;140.0;0.4051856734783564
C-2000-1-28-6-I;4.0;GRAVA;4008.0;3980.0;ARENA;3556.0;3605.0;---;0.0;0.0;1000.0;1030.0;EUCON WR 340;6.04;6.04;PLASTOL HR-CM 200;6.68;6.6;---;0.0;0.0;---;0.0;0.0;652.0;690.0;140.0;0.6699029126213593
C-2000-1-28-8-R;40.5;GRAVA 3/4;36641.0;37085.0;ARENA;41195.0;41120.0;---;0.0;0.0;11542.0;11533.0;WR 340;59.94;59.8;PLASTOL CM 200;92.34;92.7;EUCOESTABILIZADOR;23.07;23.03;AIRTOC;0.0;0.0;5879.0;5671.0;140.0;0.4917194138558918
C-2000-1-3-6;30.0;GRAVA;27012.0;26940.0;ARENA;26508.0;26430.0;---;0.0;0.0;11070.0;11082.0;EUCON WR 340;66.3;66.24;PLASTOL HR-CM 200;86.1;85.74;---;0.0;0.0;---;0.0;0.0;4620.0;4614.0;140.0;0.4163508391987006
C-2000-2-28-6;54.0;GRAVA;49380.0;49840.0;ARENA;56476.0;56400.0;N/A;0.0;0.0;12688.0;12636.0;PLASTOL HDCMB;42.08;32.04;EUCON RD12;26.48;26.4;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;8036.0;7904.0;140.0;0.6255144032921811
C-2000-2-28-6;68.0;GRAVA COMUN;0.0;0.0;GRAVA 1/2;62296.0;62100.0;ARENA;68468.0;87400.0;16404.0;16332.0;PLASTOL HR-CMB;22.48;21.68;EUCON RD12;69.0;69.2;ADMX3;0.0;0.0;ADMX4;0.0;0.0;12008.0;11976.0;140.0;0.7332843497428363
C-2000-2-28-6;221.0;GRAVA FINA;208804.0;209040.0;GRAVA COMÚN;0.0;0.0;ARENA;222308.0;221980.0;52284.0;51860.0;EUCON WR 155 CM;270.76;270.76;PLASTOL HR-CMB-100;61.88;54.36;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;35308.0;34892.0;140.0;0.6728114153490166
C-2000-2-28-8;10.0;GRAVA FINA;9362.0;9410.0;GRAVA COMÚN;0.0;0.0;ARENA;9768.0;9840.0;2550.0;2592.0;ESTABILIZADOR;11.7;12.22;PLASTOL;13.1;13.56;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;1680.0;1622.0;140.0;0.6257716049382716
C-2000-3-28-4;2.0;GRAVA DE 3/4;1063.0;985.0;ARENA;1119.0;1135.0;ARENA CALIZA;0.0;0.0;348.0;330.0;EUCON WR155CM;2.86;0.98;PLASTOL HR 100;2.53;0.56;ADMX3;0.0;0.0;ADMX4;0.0;0.0;307.0;311.0;140.0;0.9424242424242424
C-2000-3-28-4;7.0;GRAVA DE 3/4;6810.0;6890.0;ARENA;7220.0;7215.0;ARENA CALIZA;0.0;0.0;1624.0;1602.0;EUCON WR60;6.02;6.66;PLASTOL 8000;3.71;3.67;ADMX3;0.0;0.0;ADMX4;0.0;0.0;768.0;768.0;140.0;0.4794007490636704
C-2000-3-28-6;1667.25;GRAVA DE 3/4;1616583.0;1609965.0;ARENA;1666113.0;1664790.0;ARENA CALIZA;0.0;0.0;365127.0;366648.0;EUCON WR155CM;1928.82;1911.63;PLASTOL HR 100;426.06;411.45;ADMX3;0.0;0.0;ADMX4;0.0;0.0;258054.0;251139.0;140.0;0.6849594161157295
C-2000-3-28-6;228.0;GRAVA DE 3/4;222675.0;224010.0;ARENA;238578.0;238875.0;ARENA CALIZA;0.0;0.0;52896.0;52872.0;EUCON WR60;159.33;161.13;PLASTOL 8000;98.22;100.83;ADMX3;0.0;0.0;ADMX4;0.0;0.0;20742.0;19167.0;140.0;0.36251702224239674
C-2000-3-28-6;13.5;GRAVA DE3/4;13119.0;13185.0;ARENA;13503.0;13545.0;ARENA CALIZA;0.0;0.0;3174.0;3156.0;EUCON WR60;11.76;11.49;PLASTOL 8000;7.17;7.35;ADMX3;0.0;0.0;ADMX4;0.0;0.0;1875.0;1875.0;140.0;0.594106463878327
C-2000-4-14-6;24.0;GRAVA;21648.0;21710.0;ARENA;23467.0;23500.0;ARENA CALIZA;0.0;0.0;6864.0;6867.0;EUCON 340;36.0;27.13;PLASTOL;30.0;22.6;ESTABILIZADOR;0.0;0.0;ADMX4;0.0;0.0;3797.0;2970.0;140.0;0.4325032765399738
C-2000-4-14-7;10.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;9506.0;9590.0;ARENA;9754.0;9880.0;2550.0;2544.0;ESTABILIZADOR;10.7;12.08;PLASTOL;11.7;11.84;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;1560.0;1452.0;140.0;0.5707547169811321
C-2000-4-28-4;655.5;ARENA;701658.0;699870.0;"GRAVA 1""";616212.0;613920.0;GRAVA 1/2;0.0;0.0;143358.0;143502.0;EUCOESTABILIZADOR;578.29;575.64;PLASTOL HR PLUS;627.5;614.52;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;71989.08;72468.0;140.0;0.5049964460425639
C-2000-4-28-4;36.0;ARENA MEDIA;39924.0;39510.0;"GRAVA 1""";28908.0;29130.0;GRAVA 1/2;5004.0;5160.0;7200.0;7194.0;EUCOESTABILIZADOR;23.4;24.6;PLASTOL HR PLUS;29.52;29.28;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;4066.74;3954.0;140.0;0.5496246872393661
C-2000-4-28-4;447.0;GRAVA;448074.0;446790.0;ARENA;395028.0;393840.0;---;0.0;0.0;109962.0;110244.0;EUCON WR 340;674.94;671.52;PLASTOL HR-CM 200;746.46;744.18;---;0.0;0.0;---;0.0;0.0;75036.0;73362.0;140.0;0.665451181016654
C-2000-4-28-4;24.0;GRAVA;22392.0;22470.0;ARENA;24456.0;24330.0;AG3;0.0;0.0;5880.0;5880.0;PLASTOL HRCMB 100;11.28;10.68;EUCON WR155 CM;31.2;30.72;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;3408.0;3186.0;140.0;0.5418367346938775
C-2000-4-28-4;135.0;GRAVA;123618.0;123600.0;ARENA;134658.0;134340.0;ARENA CALIZA;0.0;0.0;33186.0;33402.0;EUCON WR 40;184.38;184.68;PLASTOL HR CM 200;183.0;185.1;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;26118.0;25890.0;140.0;0.7751032872283097
C-2000-4-28-4;156.0;GRAVA;145278.0;145470.0;ARENA;160416.0;159630.0;N/A;0.0;0.0;38220.0;38214.0;PLASTOL HDCMB;39.0;37.92;EUCON RD12;160.68;159.96;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;20970.0;20646.0;140.0;0.5402731983042864
C-2000-4-28-4;114.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;110670.0;110730.0;ARENA;114084.0;113910.0;25080.0;25206.0;ESTABILIZADOR;106.02;111.96;PLASTOL;115.08;116.46;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;16128.0;14778.0;140.0;0.586288978814568
C-2000-4-28-4;18.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;17520.0;17460.0;ARENA;17958.0;17880.0;3960.0;4008.0;ESTABILIZADOR;16.74;15.9;PLASTOL;18.18;17.28;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;2556.0;1884.0;140.0;0.47005988023952094
C-2000-4-28-4;85.5;GRAVA FINA;0.0;0.0;GRAVA COMÚN;79752.0;79740.0;ARENA;84942.0;84600.0;20952.0;20670.0;EUCON RD 12;86.34;84.48;PLASTOL HR-CMB-100;21.42;20.1;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;14346.0;14370.0;140.0;0.6952104499274311
C-2000-4-28-4;1161.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;1150212.0;1149810.0;ARENA;1137120.0;1130880.0;255420.0;255804.0;EUCON WR 155 CM;1318.32;1325.16;PLASTOL HR-CMB-100;311.76;279.84;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;165798.0;161946.0;140.0;0.633086269174837
C-2000-4-28-4;42.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;39228.0;39300.0;ARENA;41958.0;41940.0;10290.0;10092.0;WR155-CM;52.5;52.86;PLASTOL HR-CMB-100;16.38;15.66;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;6978.0;6990.0;140.0;0.692627824019025
C-2000-4-28-4-R;104.0;GRAVA;101710.0;101735.0;ARENA;100132.0;100075.0;ARENA CALIZA;0.0;0.0;28608.0;28544.0;EUCON WR 40;158.64;158.64;PLASTOL HR CM 200;123.28;122.62;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;85.76;0.0;18006.0;17337.0;140.0;0.6073780829596412
C-2000-4-28-6;219.99;ARENA;225320.0;226320.0;"GRAVA 1""";207840.0;207360.0;GRAVA 1/2;0.0;0.0;48808.0;48704.0;ADIFLOW H 264;98.24;94.16;ADICONTROL 142;213.12;211.76;3;0.0;0.0;4;0.0;0.0;28176.0;27002.16;140.0;0.5544136005256247
C-2000-4-28-6;24.0;ARENA;23776.0;23720.0;"GRAVA 1""";22560.0;22640.0;GRAVA 1/2;0.0;0.0;5392.0;5344.0;ESTABILIZADOR;0.0;0.0;PLASTOL HRDS 3000;0.0;0.0;ISORETARD;0.0;0.0;PLASTOL 4000;0.0;0.0;3984.0;3743.6;140.0;0.7005239520958086
C-2000-4-28-6;1720.4;ARENA;1850320.0;1873720.0;"GRAVA 1""";1555056.0;1575320.0;GRAVA 1/2;0.0;0.0;368656.0;375968.0;EUCOESTABILIZADOR;1734.82;1831.68;PLASTOL HR PLUS;1684.0;1715.84;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;228904.4;233552.0;140.0;0.6212018044088858
C-2000-4-28-6;40.0;ARENA MEDIA;44992.0;44920.0;"GRAVA 1""";32272.0;32400.0;GRAVA 1/2;5568.0;5200.0;8000.0;8016.0;EUCOESTABILIZADOR;26.0;26.8;PLASTOL HR PLUS;32.8;33.28;ISORETARD;0.0;0.0;PLASTOL 8000;0.0;0.0;3719.04;3712.0;140.0;0.4630738522954092
C-2000-4-28-6;10869.6;GRAVA;10833152.0;10775400.0;ARENA;9804024.0;9889840.0;---;0.0;0.0;2910496.0;2948832.0;EUCON WR 340;15153.76;14917.2;PLASTOL HR-CM 200;20849.76;20200.56;---;0.0;0.0;---;0.0;0.0;1547832.0;1489632.0;140.0;0.5051600091154735
C-2000-4-28-6;900.0;GRAVA;911384.0;907760.0;ARENA;797528.0;793200.0;---;0.0;0.0;225008.0;228184.0;EUCON WR 340;1197.04;1108.8;PLASTOL HR-CM 200;1574.96;1445.76;AIRTOD;0.0;0.0;---;0.0;0.0;135200.0;134336.0;140.0;0.5887178768011782
C-2000-4-28-6;256.0;GRAVA;236672.0;235480.0;ARENA;260864.0;260880.0;ARENA CALIZA;0.0;0.0;70656.0;70520.0;EUCON 340;368.64;371.04;PLASTOL;309.76;312.0;ESTABILIZADOR;0.0;0.0;ADMX4;0.0;0.0;26496.0;26816.0;140.0;0.38026091888825864
C-2000-4-28-6;332.0;GRAVA;306120.0;307200.0;ARENA;337464.0;336760.0;ARENA CALIZA;0.0;0.0;78496.0;78576.0;EUCON WR 40;439.28;439.6;PLASTOL HR CM 200;450.8;452.32;AIRTOC D;0.0;0.0;EUCO ESTABILIZADOR 1;0.0;0.0;68976.0;67520.0;140.0;0.8592954591732844
C-2000-4-28-6;492.0;GRAVA;457560.0;458280.0;ARENA;483160.0;482520.0;ARENA CALIZA;0.0;0.0;133336.0;132896.0;MAPEPLAST N32;904.0;828.0;MAPETARD SD180;301.52;301.04;EUCO ESTABILIZADOR 1;162.0;107.84;PLASTOL HMR 200;216.0;151.04;80336.0;80392.0;140.0;0.6049241512159884
C-2000-4-28-6;16.0;GRAVA;15160.0;15160.0;ARENA;16896.0;16960.0;ARENA CALIZA;0.0;0.0;3600.0;3608.0;PLASTOL HDCMB;4.32;4.8;EUCON RD12;15.2;14.8;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;1712.0;1536.0;140.0;0.425720620842572
C-2000-4-28-6;462.0;GRAVA;443952.0;502480.0;ARENA;482728.0;480280.0;N/A;0.0;0.0;115504.0;116280.0;EUCON WR 340;577.52;568.56;PLASTOL HR-CM 200;808.48;794.4;ESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;46304.0;44680.0;140.0;0.3842449260405917
C-2000-4-28-6;168.0;"GRAVA 1""";158712.0;159400.0;"GRAVA 1/2""";0.0;0.0;ARENA;173560.0;173120.0;38640.0;38664.0;PLASTOL HRCMB 100;80.64;79.84;EUCON WR155 CM;204.96;205.2;NAMEAD3;0.0;0.0;NAMEAD4;0.0;0.0;18680.0;18568.0;140.0;0.4802400165528657
C-2000-4-28-6;11442.0;GRAVA 3/4;10733200.0;10755240.0;ARENA;11676392.0;11705320.0;---;0.0;0.0;2795808.0;2795664.0;WR 340;14899.28;14573.36;PLASTOL CM 200;19524.16;19076.0;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;1460344.0;1385040.0;140.0;0.49542434283948283
C-2000-4-28-6;2462.0;GRAVA 3/4;2327296.0;2336840.0;ARENA;2504328.0;2504760.0;---;0.0;0.0;578552.0;578512.0;WR 340;3204.8;3112.72;PLASTOL CM 200;4054.24;4069.84;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;345248.0;333840.0;140.0;0.577066681417153
C-2000-4-28-6;64.0;GRAVA 3/4;60032.0;60080.0;ARENA;65104.0;65240.0;N/A;0.0;0.0;15360.0;15472.0;WR 340;79.92;80.64;PLASTOL CM 200;107.52;108.4;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;9768.0;8864.0;140.0;0.5729058945191313
C-2000-4-28-6;56.0;GRAVA COMUN;51936.0;52240.0;GRAVA 1/2;0.0;0.0;ARENA;56808.0;56880.0;13160.0;12928.0;PLASTOL HR-CMB;18.48;17.2;EUCON RD12;55.44;54.88;ADMX3;0.0;0.0;ADMX4;0.0;0.0;8520.0;8248.0;140.0;0.6379950495049505
C-2000-4-28-6;720.0;GRAVA COMUN;676696.0;676240.0;GRAVA 1/2;0.0;0.0;ARENA;724496.0;724320.0;176384.0;176624.0;PLASTOL HR-CMB;360.0;357.36;EUCON WR 155CM;899.84;894.88;ADMX3;0.0;0.0;ADMX4;0.0;0.0;94248.0;93736.0;140.0;0.5307093033789293
C-2000-4-28-6;56.0;GRAVA FINA;50104.0;50040.0;GRAVA 3/4;0.0;0.0;ARENA;59184.0;58560.0;13720.0;13808.0;ESTABILIZADOR;55.44;50.32;PLASTOL;60.48;12.32;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;8368.0;8416.0;140.0;0.6095017381228274
C-2000-4-28-6;1124.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;1056560.0;1058600.0;ARENA;1136296.0;1132880.0;252912.0;250944.0;WR155-CM;1281.36;1272.0;PLASTOL HR-CMB-100;517.04;514.32;MAPEPLAST R18A;0.0;0.0;DYNAMON SX;0.0;0.0;169816.0;168168.0;140.0;0.670141545524101
C-2000-4-28-6;3990.0;GRAVA FINA;97400.0;97640.0;GRAVA COMÚN;3752008.0;3761736.0;ARENA;4010944.0;4009704.0;937816.0;939120.0;ESTABILIZADOR;3940.24;4233.6;PLASTOL;4285.28;4361.92;ADITIVO 3;0.0;0.0;ADITIVO 4;0.0;0.0;583840.0;542656.0;140.0;0.5778345685322429
C-2000-4-28-6;80.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;77744.0;77840.0;ARENA;79096.0;79600.0;17600.0;17464.0;ESTABILIZADOR;74.48;69.52;PLASTOL;80.88;78.0;MAPEPLAST;0.0;0.0;DYNAMON;0.0;0.0;11952.0;10920.0;140.0;0.625286303252405
C-2000-4-28-6;88.0;GRAVA FINA;0.0;0.0;GRAVA COMÚN;85608.0;85840.0;ARENA;87176.0;86720.0;19360.0;19440.0;ESTABILIZADOR;81.84;80.32;PLASTOL;88.88;87.12;MAPEPLAST R 11;0.0;0.0;DYNAMON SX;0.0;0.0;12888.0;11128.0;140.0;0.5724279835390947
C-2000-4-28-6-FA;44.0;GRAVA;41962.0;41730.0;ARENA;41696.0;41680.0;---;0.0;0.0;12540.0;12554.0;EUCON WR 340;55.0;54.68;PLASTOL HR-CM 200;88.0;87.36;---;0.0;0.0;---;0.0;0.0;6938.0;6958.0;140.0;0.554245658754182
C-2000-4-28-6-FA;182.0;GRAVA 3/4;170612.0;170690.0;ARENA;188820.0;188740.0;---;0.0;0.0;44444.0;44342.0;WR 340;201.9;201.76;PLASTOL CM 200;296.4;296.84;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;20018.0;17276.0;140.0;0.38960804654729153
C-2000-4-28-6-R;96.0;GRAVA COMUN;88770.0;88740.0;GRAVA 1/2;0.0;0.0;ARENA;97566.0;98010.0;22800.0;22758.0;PLASTOL HR-CMB;35.76;36.12;EUCON RD12;79.68;81.0;ADMX3;0.0;0.0;ADMX4;0.0;0.0;14274.0;14202.0;140.0;0.6240442921170577
C-2000-4-28-6-R;36.0;GRAVA COMUN;33738.0;33660.0;GRAVA 1/2;0.0;0.0;ARENA;36534.0;36360.0;8820.0;8838.0;PLASTOL HR-CMB;18.0;17.76;EUCON WR 155CM;37.08;37.08;ADMX3;0.0;0.0;ADMX4;0.0;0.0;4428.0;4398.0;140.0;0.49762389680923286
C-2000-4-28-8;1125.0;GRAVA;1070015.0;1081125.0;ARENA;1073175.0;1098325.0;---;0.0;0.0;281260.0;286820.0;EUCON WR 340;1406.3;1395.9;PLASTOL HR-CM 200;2250.0;2237.85;AIRTOD;0.0;0.0;---;0.0;0.0;181100.0;181435.0;140.0;0.6325744369290844
C-2000-4-28-8;37.5;GRAVA;38290.0;38225.0;ARENA;32510.0;32400.0;ARENA CALIZA;0.0;0.0;10880.0;10890.0;MAPEPLAST N32;0.0;0.0;MAPETARD SD180;0.0;0.0;EUCO ESTABILIZADOR 1;54.4;54.3;PLASTOL HMR 200;85.0;43.45;5740.0;5740.0;140.0;0.527089072543618
C-2000-4-28-8;340.0;GRAVA 3/4;318240.0;319050.0;ARENA;350260.0;351575.0;---;0.0;0.0;75705.0;75850.0;WR 340;416.75;416.7;PLASTOL CM 200;605.6;606.45;AIRTOC;0.0;0.0;EUCOESTABILIZADOR;0.0;0.0;47630.0;46540.0;140.0;0.6135794330916282
C-2000-4-28-8;60.0;GRAVA 3/4;56885.0;58400.0;ARENA;62315.0;62100.0;---;0.0;0.0;14400.0;14455.0;WR 340;75.0;75.0;PLASTOL CM 200;115.2;115.85;EUCOESTABILIZADOR;0.0;0.0;AIRTOC;0.0;0.0;6620.0;6130.0;140.0;0.42407471463161533
